SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
321,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,AU,NTR,MYLAVARAM,COED,JNTUK,1998,AU,CSM,20039,20039,47504,81376,134903,134903,38201,38201,40023,40023,85060,85060,34307,34307,20039,20039,19642,18063
322,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,AU,NTR,MYLAVARAM,COED,JNTUK,1998,AU,ECE,35208,35208,82070,88114,134198,134198,55394,57520,53660,56354,52444,52444,52357,52357,63804,63804,35943,42237
323,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,AU,NTR,MYLAVARAM,COED,JNTUK,1998,AU,EEE,88998,88998,171873,171873,90233,159501,127066,127066,150111,150111,116837,116837,100608,100608,108273,135608,105231,110711
324,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,AU,NTR,MYLAVARAM,COED,JNTUK,1998,AU,INF,29193,29193,64551,70471,171628,171628,47748,47748,38009,42709,29193,103843,36772,36772,43067,43067,25552,20739
325,LBCE,LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING,PVT,AU,NTR,MYLAVARAM,COED,JNTUK,1998,AU,MEC,132931,132931,161074,169198,172919,172919,163359,163359,160098,160098,132931,132931,132931,132931,132931,132931,165839,117544
326,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,AID,117808,153125,167563,167563,136918,153125,134647,153125,153999,153999,117808,153125,152072,153125,117808,153125,120221,154151
327,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,AIM,129797,129797,138266,138266,129797,129797,129797,129797,129797,129797,129797,129797,148086,148086,129797,129797,126474,133238
328,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,97079,97079,140421,167526,143031,143031,152246,168015,153330,153330,166242,166242,158474,158474,160329,160329,122588,101411
329,LIMT,LINGAYAS INST OF MGMT AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,129252,129252,170647,172865,129252,129252,168676,168676,148906,148906,129252,129252,156161,156161,129252,129252,131915,134778
330,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,AID,62105,62105,170611,172466,171416,172134,115893,115893,108833,108833,130000,130000,72767,113502,135941,135941,65864,65134
331,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,AIM,62045,73588,163851,163851,69214,73588,129459,129459,156968,161632,62045,73588,75262,92459,158861,158861,71364,73445
332,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,CIV,111693,111693,123858,123858,111693,111693,111693,111693,123202,123202,111693,111693,111693,111693,111693,111693,119149,138575
333,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,CSE,33203,39374,98918,102558,161426,161426,59798,59798,55848,60716,67566,67566,50752,90604,77234,77234,39089,32717
334,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,ECE,73857,78802,161451,171495,169456,172808,120479,120479,113734,165784,73857,78802,88738,112776,126251,126251,73270,80022
335,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,EEE,155879,155879,161994,161994,155879,155879,159464,159464,155879,155879,155879,155879,155879,155879,155879,155879,117808,128016
336,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,INF,51855,51855,131929,159643,141573,141573,81969,81969,89422,89422,51855,51855,66646,66646,94272,136427,47969,49226
337,MICT,DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY,PVT,AU,NTR,KANCHIKACHERLA,COED,JNTUK,2002,AU,MEC,169131,169163,169131,169163,173554,173554,169163,169163,169169,169169,165371,165029,169142,169163,169163,169163,156917,150371
338,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,JAGGAIAHPETA,COED,JNTUK,2007,AU,CIV,160137,162427,173396,173396,171161,171161,160137,162427,160137,162427,160137,162427,160137,162427,160137,162427,156260,162617
339,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,JAGGAIAHPETA,COED,JNTUK,2007,AU,CSE,156414,156414,173490,173490,162514,162514,156414,156414,166478,166478,156414,156414,160872,160872,156414,156414,149868,157100
340,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,JAGGAIAHPETA,COED,JNTUK,2007,AU,CSM,123627,164078,169788,169788,123627,171553,123627,164078,123627,164078,123627,164078,123627,164078,123627,164078,98777,135613
341,MIET,MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,JAGGAIAHPETA,COED,JNTUK,2007,AU,ECE,158021,158021,171744,171744,158021,172306,158021,158021,158021,158021,158021,158021,158021,158021,158021,158021,162148,158049
342,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,AID,67166,85784,169671,169671,170358,170358,138969,138969,131332,160589,131143,131143,117251,117251,118479,151106,91424,159115
343,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,CAI,102047,102047,173178,173178,172019,172019,152273,152273,143112,143112,124909,124909,115854,115854,111754,156344,102107,96740
344,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,CIV,155244,163861,167161,167161,155244,163861,155244,163861,155244,163861,155244,163861,155244,163861,155244,163861,154286,163936
345,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,CSE,69827,69827,173362,173362,149703,152946,126430,126430,116997,164373,69827,69827,96992,124677,125043,159370,91038,76262
346,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,ECE,110802,142452,173058,173058,171012,171012,142170,149659,152642,157743,110802,142452,160059,165344,163199,163199,126311,141838
347,MVRS,M.V.R.COLL OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,PARITALA,COED,JNTUK,2008,AU,MEC,167340,167340,169326,169326,167340,167340,167340,167340,167340,167340,167340,167340,167340,167340,167340,167340,148959,156660
348,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,AIM,57229,69845,169781,171248,113864,113864,121622,123480,123954,125300,73937,73937,96234,96234,132406,151438,68940,62395
349,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,CIV,120589,120589,120589,172576,120589,120589,120589,120589,160363,160363,120589,120589,120589,120589,120589,120589,100222,120259
350,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,CSD,48409,48409,169191,171390,171926,171926,102383,102383,93668,93668,67433,84187,64997,71762,65410,91696,45755,50131
351,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,CSE,25128,31661,78215,78215,148574,148574,41933,47052,61581,61581,53875,53875,37080,37080,58799,67138,25008,29388
352,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,CSER,91424,91424,105543,169550,91424,91424,121750,161475,163991,163991,91424,91424,109737,111206,157182,157182,129380,133399
353,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,CSM,47126,56973,144832,167130,52525,56973,98092,98092,96336,100420,47126,56973,68721,68721,105247,143472,46749,57184
354,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,ECE,61613,61613,141553,172067,166906,172908,113130,151927,109928,109928,75535,77234,81007,81007,163991,163991,62957,61523
355,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,EEE,154679,154679,154679,154679,154679,154679,164829,164829,165625,167401,154679,154679,154679,166394,154679,154679,117749,141519
356,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,INF,39234,45029,141861,170416,167758,172229,90352,101093,92095,94283,54335,54335,58645,84680,39234,94354,42757,37585
357,NRIA,NRI INSTITUTE OF TECHNOLOGY,PVT,AU,Eluru,AGIRIPALLY,COED,JNTUK,2008,AU,MEC,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,170005,170642,169131,169163,169163,169163,147480,118318
358,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,169131,169163,169131,169163,173554,173554,169163,169163,169131,169163,173559,172635,169131,169163,169131,169163,159819,129022
359,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,126471,125715,112828
360,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,CIV,131002,157393,138954,171270,131002,157393,131002,157393,161074,161074,131002,157393,131002,157393,131002,157393,125409,129675
361,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,CSD,12623,15394,54408,54408,129235,129235,27664,27664,12623,27380,12623,15394,20657,20657,30207,30207,12516,11438
362,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,CSE,11716,11716,30113,39039,92797,108802,15135,18215,14622,25027,16517,16517,11716,13400,21919,21919,13991,10408
363,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,CSM,13514,13514,45193,45193,166942,166942,19070,35089,25639,25639,67971,67971,13514,20599,23974,34052,11306,11938
364,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,ECE,21480,26148,66469,74740,159472,169842,43578,43578,35136,35136,38073,38073,47281,56680,52986,52986,38521,31710
365,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,EEE,58681,58681,169246,169246,95525,95525,149774,149774,134616,134616,58681,92949,98680,98680,58681,58681,96251,67345
366,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,INF,16732,18705,47748,48583,139961,170813,30383,32336,26389,26389,16732,70982,21845,24295,33184,33184,19153,19585
367,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,1998,AU,MEC,130348,130348,145148,160272,145285,165103,162817,162817,162846,162846,130348,130348,165282,165282,161531,164648,137963,167051
368,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CAI,87029,87029,102869,170180,87029,95287,160353,160353,121519,141585,87029,87029,87029,87029,140970,140970,102480,67151
369,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CIC,103661,103661,131566,171514,171353,171353,163861,167595,166202,166749,103661,103661,109308,109308,103661,103661,105446,94887
370,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSD,75517,78427,170719,170719,77639,78427,150610,150610,111874,111874,115496,115496,83579,83579,75517,144419,76247,75597
371,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,48393,48393,156995,156995,160981,160981,126845,126845,134524,134524,82532,82532,57137,57137,91256,91256,75995,46099
372,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSM,64589,77659,172210,172210,116774,116774,162274,162274,97557,97557,64589,129380,81452,81452,141676,143847,96057,55621
373,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSO,85763,85763,169820,169820,90233,172514,144623,144623,153128,168450,85763,115956,130732,130732,150588,168159,91686,107081
374,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,113473,114608,172419,172419,138919,138919,146989,147269,161884,167395,113473,125714,168396,168976,161957,168585,118292,126086
375,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,EEE,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,168478,155760,159249
376,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,AIM,79509,107942,171904,171904,138779,138779,160469,161171,146558,160032,79509,107942,149891,170902,139427,139427,111206,102924
377,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CIV,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,171565,173482,169142,169163,169163,169163,150039,158949
378,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CSD,140816,140816,170676,170676,140816,140816,165625,167310,167303,168396,140816,140816,160013,160013,164388,164388,126091,130500
379,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,CSE,112567,112567,172772,172772,161195,172518,135555,154607,163899,163899,167781,167781,144401,144401,160727,160727,160164,104346
380,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,ECE,128495,128495,172129,172238,157751,168582,151278,160708,167113,167113,128495,128495,163831,163831,128495,149824,108794,165193
381,RKCE,R.K.COLLEGE OF ENGINEERING,PVT,AU,NTR,IBRAHIMPATNAM,COED,JNTUK,2008,AU,EEE,169131,169163,173540,173540,173554,173554,169163,169163,169169,169169,170286,169611,169142,169163,169163,169163,148485,153709
382,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Eluru,NUZVID,COED,JNTUK,1998,AU,AID,155113,155113,173032,173500,155113,164224,162370,162370,167781,167781,155113,155113,164528,164528,164149,164149,138376,126739
383,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Eluru,NUZVID,COED,JNTUK,1998,AU,CSE,120906,139588,169891,169891,173047,173047,156551,156551,157306,157306,168943,168943,144641,148086,122204,139588,162986,148603
384,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Eluru,NUZVID,COED,JNTUK,1998,AU,ECE,99580,102358,152486,152486,99580,102358,121366,121366,99580,102358,99580,102358,121928,121928,99580,102358,115186,115325
385,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,CIV,169131,169131,169131,169131,173554,173554,169163,169163,169169,169169,166556,169131,169142,169142,169163,169163,144004,155608
386,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,CSD,66256,86871,158743,158743,169770,169770,118637,140839,122676,122676,75334,86871,94833,94833,156134,156134,78705,65607
387,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,CSE,56402,56402,162893,162893,169872,169872,85445,85445,75675,75675,89039,89039,90233,107831,56402,82022,66137,37835
388,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,CSM,50848,50848,169903,169903,50848,52754,135173,135173,85249,85249,50848,50848,76099,86786,127070,127070,72661,100730
389,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,ECE,111643,111643,170262,170262,173089,173089,160681,160681,155406,155406,111643,153502,121812,121812,146335,160448,130283,85962
390,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,EEE,161884,161884,169464,169464,161884,161884,161884,161884,161884,161884,161884,161884,161884,161884,161884,161884,146986,148415
391,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,INF,69009,69265,101093,172256,81550,82325,166614,166614,110233,110233,114584,114584,105673,105673,158462,158462,45968,63647
392,SRKI,S R K INST. OF TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2007,AU,MEC,169131,169131,173540,173540,173554,173554,169163,169163,169131,169131,166815,169131,169142,169142,169163,169163,147982,158600
393,SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,Krishna,PEDANA,COED,JNTUK,2008,AU,CSE,104459,104459,171958,171958,145414,145414,130333,130333,122981,122981,104459,104459,166697,166697,108335,108335,129230,76692
394,SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,Krishna,PEDANA,COED,JNTUK,2008,AU,CSM,79820,80873,89561,89561,89615,89615,156257,156257,136508,139290,79820,80873,149868,149868,141614,167687,89866,92655
395,SVET,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY,PVT,AU,Krishna,PEDANA,COED,JNTUK,2008,AU,ECE,99981,118949,171902,171902,147529,147529,162246,162246,168784,168784,99981,118949,166296,166296,165738,165738,135809,140428
396,SVHE,D M S S V H COLLEGE OF ENGINEERING,PVT,AU,Krishna,MACHILIPATNAM,COED,JNTUK,1980,AU,CSE,120016,168998,172979,172979,134407,168998,163586,168998,168806,168998,120016,168998,160905,168998,120016,168998,103387,112626
397,SVHE,D M S S V H COLLEGE OF ENGINEERING,PVT,AU,Krishna,MACHILIPATNAM,COED,JNTUK,1980,AU,ECE,114899,114899,152915,152915,114899,114899,114899,114899,114899,119558,114899,114899,114899,114899,114899,114899,161848,135691
398,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,AID,75309,93633,172540,172540,91923,93633,99097,99097,102383,102383,75309,93633,80854,93633,76962,117994,72232,73575
399,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,AIM,80283,80283,172610,172610,80283,80283,127169,127169,120176,121345,148151,148151,85877,113130,80283,117131,66326,106617
400,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,CSE,43334,55424,114014,172269,125333,125333,69596,69596,68340,112172,43334,55424,89730,89730,105314,105314,54685,44508
401,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,ECE,100420,100444,172408,172564,101328,101328,140322,151326,149839,150410,101399,102443,108206,108206,155069,157283,118162,114410
402,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,EEE,136130,136130,156891,156891,136130,136130,157312,157312,163991,163991,149020,149020,165904,165904,153330,153330,167310,104094
403,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,INF,62168,64181,173281,173351,128719,168005,93101,100505,109902,109902,148140,148140,64245,77489,135691,135691,65545,131739
404,URCE,USHA RAMA COLL OF ENGG AND TECHNOLOGY,PVT,AU,Krishna,TELAPROLU,COED,JNTUK,2008,AU,MEC,133104,133104,170706,170706,147039,147039,152915,152915,133104,133104,133104,133104,149048,159272,133104,133104,149967,142113
405,VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSD,76671,150330,165223,165223,76671,150330,76671,150330,155417,155417,76671,150330,76671,150330,76671,158502,168426,111703
406,VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSE,134784,134784,169188,169188,165551,165551,166511,166511,151025,151025,166614,166614,134784,135147,166248,166248,96809,165902
407,VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,CSM,162846,172559,173095,173095,162846,172559,162846,172559,162846,172559,162846,172559,162846,172559,162846,172559,152380,140374
408,VCTN,VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,NTR,VIJAYAWADA,COED,JNTUK,2008,AU,ECE,93913,146422,143309,149546,145767,146422,93913,146422,95468,153779,93913,146422,165992,165992,93913,146422,112626,119361
409,VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,NTR,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSD,124909,124909,124909,124909,124909,124909,124909,124909,124909,124909,124909,124909,128178,128178,124909,124909,118051,113934
410,VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,NTR,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSE,130843,167066,171454,173361,130843,167066,156791,167066,151418,167066,144885,167066,161515,167066,154040,167066,167919,117994
411,VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,NTR,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,CSM,119466,119466,119466,119466,119466,119466,119466,119466,164119,164119,119466,119466,156864,156864,119466,119466,102614,105028
412,VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,NTR,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,EEE,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,170172,169259,169142,169163,169131,169163,143089,148543
413,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CIV,92547,92547,92547,92547,135622,149847,92547,92547,92547,92547,92547,92547,92547,92547,92547,92547,125901,135248
414,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CSD,114488,114488,156402,156402,163090,163090,153008,153720,156360,168196,114488,167020,159352,160727,155841,155841,127848,122811
415,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CSE,87235,87235,125235,125235,129308,129308,151536,151536,112162,112162,95824,95824,92547,92547,121161,121161,89432,88176
416,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,ECE,131047,152842,172215,172273,170680,170680,167970,167970,169026,169026,132850,152842,160469,160469,142489,152842,157945,161491
417,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,EEE,44486,108426,172920,173000,173072,173072,173461,173461,44486,173160,44486,108426,44486,173293,44486,108426,90751,104494
418,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,MEC,169131,169163,169131,169163,173554,173554,169131,169163,169169,169169,167679,167048,169142,169163,169163,169163,144828,154195
419,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,AIM,111029,121779,149548,143433,138569,121779,138311,145797,144676,160835,110091,145388,148416,160688,141443,127499,121493,168275
420,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,CSD,103475,129614,150101,145587,140450,172009,145757,163371,135565,132311,112473,157732,123091,164444,130360,166268,122683,134401
421,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,CSE,108404,153650,138642,172640,148837,153650,132187,153650,127104,153650,119582,153650,122846,153650,125327,153650,120611,93680
422,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,ECE,136312,148416,155529,165223,159158,148416,152796,154838,153002,160861,134082,157398,153537,166129,152469,148416,140621,134677
423,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,INF,105737,150384,139388,150384,141900,150384,145768,160608,137485,158070,112518,136713,123535,150384,136994,150384,104744,123858
424,VRSP,K V S R SIDDHARTHA COLLEGE OF PHARMACEUTICAL SCI.S,PVT,AU,NTR,VIJAYAWADA,COED,KSUM,1993,AU,PHD,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,125821,114209,115872
425,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,AID,169131,169131,169131,173191,169131,169131,169131,169131,169131,169131,159894,169131,169131,169131,169131,169131,165470,164237
426,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,CSE,108709,108709,172854,172854,173407,173407,165103,165103,169099,169099,110622,110622,148383,148383,152886,152886,151168,76568
